distance_angle_similarity,text_si,similarity,Id_recommend,Name_recommend,Id
0.7416846608418151,3.0,3.7416846608418153,2098714,Sign in 2,319395
0.670598760690936,3.0,3.670598760690936,319395,Sign in 1,319395
0.6789612457085986,2.2637362637362637,2.942697509444862,2722,Sign up 1,319395
0.7541095366754879,2.0732600732600734,2.827369609935561,2098731,Sign up 2,319395
0.5197513011836273,1.926984126984127,2.4467354281677545,319595,Project sharing,319395
