distance_angle_similarity,text_si,similarity,Id_recommend,Name_recommend,Id
0.7522302877701302,3.0,3.7522302877701303,2098714,Sign in 2,319395
0.6724141882356973,3.0,3.672414188235697,319395,Sign in 1,319395
0.6817353326536137,2.2637362637362637,2.9454715963898774,2722,Sign up 1,319395
0.7609235881044711,2.0732600732600734,2.834183661364545,2098731,Sign up 2,319395
0.5219877185439759,1.926984126984127,2.448971845528103,319595,Project sharing,319395
