distance_angle_similarity,text_si,similarity,Id_recommend,Name_recommend,Id
0.7394825862536515,3.0,3.7394825862536516,2098714,Sign in 2,319395
0.6656314760544766,3.0,3.6656314760544766,319395,Sign in 1,319395
0.6775585022408394,2.2637362637362637,2.941294765977103,2722,Sign up 1,319395
0.7539066909224328,2.0732600732600734,2.8271667641825062,2098731,Sign up 2,319395
0.5257965263610919,1.926984126984127,2.452780653345219,319595,Project sharing,319395
