id,name,Id_input
2726,Header with search box,2098806
2727,Navigation header,2098806
48666,Secondary header,2098806
319546,Feature guideline,319546
2098636,Floating banner,319546
2139535,Inline message 1,319546
2288653,Action confirmation 1,319546
473604,Inline message 1,319546
319449,Pricing card,319449
2098629,Empty state,319449
2139495,Bubble chat,319449
2288601,Project sharing,319449
319537,Action confirmation 1,319449
2288423,Chips,2288423
319415,Generic card (compact),2288423
319449,Pricing card,2288423
4779,Vertical media card,2288423
4835,Applicant profile card,2288423
2098594,Action confirmation 4,2098594
2098585,Action confirmation 3,2098594
2098810,Welcome modal 1,2098594
2098818,Welcome modal 2,2098594
2139478,Media popup 2,2098594
2139495,Bubble chat,319588
2286525,Navigation drawer 2,319588
2288575,Message card,319588
319588,Notification card,319588
4848,Message card,319588
2139477,iOS keyboard,2728
2193809,Android keyboard,2728
2286525,Navigation drawer 2,2728
2727,Navigation header,2728
2728,Simple menu sidebar,2728
2288653,Action confirmation 1,2098585
2098585,Action confirmation 3,2098585
2098594,Action confirmation 4,2098585
2098810,Welcome modal 1,2098585
2098818,Welcome modal 2,2098585
2098709,Scroll bar,2098766
2098766,Stepper 1,2098766
319468,Footer with newsletter,2098766
473640,Loading spinner,2098766
473671,Number input 2,2098766
